Date,2024-11-16 17:05:19
Measurement Type,RT
sensorName,['NONE', 'A', 'B', 'C', 'D', 'D1', 'D2', 'D3', 'D4'],sensorCount,9,heaterCount,4,tInt,2,tPoints,100,aver,1,RESaver,1,RESNPLC,5,RESrange,auto,chanVar,1,resType,PY_VAR8,RTD,True,
Time,A,B,C,D,D1,D2,D3,D4,Resistance
22540.0,3.4969,3.4993,3.481,2.901,53.1968,0.0,0.0,0.0,9.027941
22542.0,3.4973,3.4997,3.4814,2.918,53.1971,0.0,0.0,0.0,9.027939
22544.0,3.4979,3.5003,3.4818,2.9203,53.1971,0.0,0.0,0.0,9.027834
22546.0,3.4985,3.5008,3.4825,2.9171,53.197,0.0,0.0,0.0,9.028184
22548.0,3.4992,3.5015,3.4833,2.9077,53.197,0.0,0.0,0.0,9.027945
22550.0,3.4999,3.5022,3.4841,2.9044,53.1974,0.0,0.0,0.0,9.028246
22552.0,3.5007,3.503,3.4848,2.9234,53.1974,0.0,0.0,0.0,9.028037
22554.0,3.5006,3.5034,3.4844,2.9157,53.1981,0.0,0.0,0.0,9.028106
22556.0,3.5004,3.5033,3.4842,2.905,53.198,0.0,0.0,0.0,9.028197
22558.0,3.5002,3.5031,3.4841,2.8974,53.199,0.0,0.0,0.0,9.027925
22560.0,3.4998,3.5029,3.4834,2.9153,53.1996,0.0,0.0,0.0,9.02814
22562.0,3.4994,3.5024,3.4828,2.9157,53.1986,0.0,0.0,0.0,9.027696
22564.0,3.4985,3.5017,3.482,2.9107,53.1995,0.0,0.0,0.0,9.028249
22566.0,3.4981,3.5011,3.4818,2.8936,53.1995,0.0,0.0,0.0,9.027731
22568.0,3.4977,3.5007,3.4815,2.9147,53.1986,0.0,0.0,0.0,9.028574
22570.0,3.4972,3.5004,3.481,2.9165,53.1986,0.0,0.0,0.0,9.028149
22572.0,3.4968,3.5001,3.4805,2.9131,53.199,0.0,0.0,0.0,9.028264
22574.0,3.4968,3.4997,3.4807,2.9075,53.199,0.0,0.0,0.0,9.028137
22576.0,3.4968,3.4997,3.4808,2.8972,53.199,0.0,0.0,0.0,9.028075
22578.0,3.4967,3.4997,3.4805,2.9125,53.1983,0.0,0.0,0.0,9.028008
22580.0,3.4963,3.4994,3.48,2.9141,53.1987,0.0,0.0,0.0,9.028064
22582.0,3.4965,3.4991,3.4799,2.9075,53.199,0.0,0.0,0.0,9.026058
22584.0,3.4962,3.4988,3.4802,2.8985,53.1986,0.0,0.0,0.0,9.026388
22586.0,3.4966,3.4989,3.4805,2.9154,53.1975,0.0,0.0,0.0,9.026337
22588.0,3.4969,3.4993,3.4808,2.9233,53.1981,0.0,0.0,0.0,9.026282
22590.0,3.4972,3.4997,3.4812,2.923,53.1984,0.0,0.0,0.0,9.02636
22592.0,3.4979,3.5002,3.4819,2.9159,53.1981,0.0,0.0,0.0,9.02604
22594.0,3.4985,3.5008,3.4827,2.9184,53.1984,0.0,0.0,0.0,9.02627
22596.0,3.4992,3.5015,3.4832,2.9267,53.1986,0.0,0.0,0.0,9.026236
22598.0,3.4995,3.5019,3.4834,2.9248,53.1989,0.0,0.0,0.0,9.026438
22600.0,3.4998,3.5024,3.4839,2.9196,53.1998,0.0,0.0,0.0,9.026331
22602.0,3.5005,3.5028,3.4847,2.9075,53.1999,0.0,0.0,0.0,9.026351
22604.0,3.5008,3.5034,3.4848,2.9129,53.2002,0.0,0.0,0.0,9.026306
22606.0,3.5008,3.5035,3.4846,2.9223,53.1996,0.0,0.0,0.0,9.026008
22608.0,3.5003,3.5034,3.484,2.912,53.2011,0.0,0.0,0.0,9.026258
22610.0,3.4998,3.5029,3.4836,2.8992,53.2005,0.0,0.0,0.0,9.02638
22612.0,3.4995,3.5026,3.4831,2.9009,53.2008,0.0,0.0,0.0,9.026382
22614.0,3.4988,3.5019,3.4824,2.9145,53.2006,0.0,0.0,0.0,9.02591
22616.0,3.4981,3.5012,3.4816,2.9114,53.2008,0.0,0.0,0.0,9.026359
22618.0,3.4972,3.5006,3.4808,2.9045,53.2009,0.0,0.0,0.0,9.026222
22620.0,3.4966,3.4998,3.4804,2.8939,53.2001,0.0,0.0,0.0,9.026123
22622.0,3.4966,3.4996,3.4804,2.912,53.2004,0.0,0.0,0.0,9.026108
22624.0,3.4962,3.4992,3.4798,2.9105,53.1998,0.0,0.0,0.0,9.026053
22626.0,3.4957,3.4988,3.4795,2.9054,53.1999,0.0,0.0,0.0,9.026138
22628.0,3.4957,3.4985,3.4796,2.8966,53.1995,0.0,0.0,0.0,9.026139
22630.0,3.4957,3.4984,3.4796,2.8939,53.1989,0.0,0.0,0.0,9.026135
22632.0,3.4956,3.4983,3.4794,2.9127,53.1981,0.0,0.0,0.0,9.026006
22634.0,3.4955,3.4983,3.4791,2.9077,53.1984,0.0,0.0,0.0,9.026099
22636.0,3.4955,3.4981,3.4792,2.8983,53.1984,0.0,0.0,0.0,9.026016
22638.0,3.4954,3.498,3.4792,2.8936,53.1978,0.0,0.0,0.0,9.026006
22640.0,3.4956,3.4981,3.4794,2.9152,53.197,0.0,0.0,0.0,9.025998
22642.0,3.4959,3.4983,3.4796,2.9157,53.1962,0.0,0.0,0.0,9.02597
22644.0,3.4962,3.4985,3.48,2.9133,53.197,0.0,0.0,0.0,9.025965
22646.0,3.4965,3.4988,3.4804,2.9048,53.1952,0.0,0.0,0.0,9.025921
22648.0,3.4968,3.4992,3.4808,2.9194,53.1971,0.0,0.0,0.0,9.026061
22650.0,3.4971,3.4994,3.4809,2.9206,53.1967,0.0,0.0,0.0,9.025701
22652.0,3.4974,3.4999,3.4812,2.9178,53.197,0.0,0.0,0.0,9.026014
22654.0,3.4979,3.5004,3.4819,2.9106,53.1975,0.0,0.0,0.0,9.025948
22656.0,3.4985,3.5009,3.4826,2.9023,53.1967,0.0,0.0,0.0,9.026125
22658.0,3.499,3.5013,3.4831,2.9233,53.198,0.0,0.0,0.0,9.026495
22660.0,3.4997,3.502,3.4835,2.9247,53.198,0.0,0.0,0.0,9.026031
22662.0,3.5,3.5024,3.4841,2.9159,53.1984,0.0,0.0,0.0,9.026243
22664.0,3.5006,3.503,3.4848,2.9077,53.1983,0.0,0.0,0.0,9.026032
22666.0,3.5009,3.5034,3.4852,2.9218,53.198,0.0,0.0,0.0,9.026625
22668.0,3.5007,3.5036,3.4846,2.9222,53.1981,0.0,0.0,0.0,9.026273
22670.0,3.5002,3.5036,3.4839,2.9173,53.1987,0.0,0.0,0.0,9.026327
22672.0,3.4995,3.503,3.4833,2.9071,53.1989,0.0,0.0,0.0,9.026265
22674.0,3.4991,3.5022,3.4829,2.9115,53.1989,0.0,0.0,0.0,9.026361
22676.0,3.4985,3.5016,3.4822,2.9162,53.1993,0.0,0.0,0.0,9.02623
22678.0,3.4978,3.5011,3.4813,2.9149,53.1992,0.0,0.0,0.0,9.026267
22680.0,3.4973,3.5004,3.4811,2.9092,53.1993,0.0,0.0,0.0,9.026377
22682.0,3.4971,3.5,3.4809,2.8972,53.199,0.0,0.0,0.0,9.026223
22684.0,3.4969,3.4996,3.4806,2.9096,53.199,0.0,0.0,0.0,9.026188
22686.0,3.4966,3.4993,3.4802,2.9167,53.1984,0.0,0.0,0.0,9.025902
22688.0,3.4961,3.499,3.4797,2.9151,53.1995,0.0,0.0,0.0,9.026228
22690.0,3.4958,3.4985,3.4795,2.8977,53.1984,0.0,0.0,0.0,9.026052
22692.0,3.4958,3.4984,3.4796,2.9058,53.1984,0.0,0.0,0.0,9.026112
22694.0,3.4958,3.4984,3.4795,2.9165,53.198,0.0,0.0,0.0,9.026125
22696.0,3.4956,3.4984,3.4791,2.9152,53.1978,0.0,0.0,0.0,9.026115
22698.0,3.4955,3.4983,3.4792,2.9093,53.1977,0.0,0.0,0.0,9.026064
22700.0,3.4956,3.4983,3.4794,2.8978,53.1974,0.0,0.0,0.0,9.025976
22702.0,3.4957,3.4982,3.4796,2.9024,53.1961,0.0,0.0,0.0,9.026103
22704.0,3.4959,3.4983,3.4797,2.9165,53.1967,0.0,0.0,0.0,9.02568
22706.0,3.496,3.4987,3.4797,2.9102,53.197,0.0,0.0,0.0,9.026178
22708.0,3.4962,3.4987,3.4801,2.9,53.1967,0.0,0.0,0.0,9.02597
22710.0,3.4964,3.4988,3.4804,2.901,53.197,0.0,0.0,0.0,9.026267
22712.0,3.4968,3.4992,3.4807,2.9185,53.1968,0.0,0.0,0.0,9.025789
22714.0,3.497,3.4996,3.4809,2.9172,53.1955,0.0,0.0,0.0,9.026216
22716.0,3.4972,3.5,3.4813,2.9131,53.1962,0.0,0.0,0.0,9.026164
22718.0,3.4977,3.5002,3.482,2.9003,53.1962,0.0,0.0,0.0,9.026181
22720.0,3.4981,3.5006,3.4822,2.9175,53.197,0.0,0.0,0.0,9.026136
22722.0,3.4984,3.5009,3.4825,2.9204,53.1967,0.0,0.0,0.0,9.026125
22724.0,3.4989,3.5015,3.483,2.9167,53.1968,0.0,0.0,0.0,9.026294
22726.0,3.4992,3.5018,3.4833,2.9052,53.1968,0.0,0.0,0.0,9.026325
22728.0,3.4995,3.5021,3.4836,2.8999,53.1974,0.0,0.0,0.0,9.026413
22730.0,3.4995,3.5023,3.4832,2.9175,53.1983,0.0,0.0,0.0,9.026001
22732.0,3.4992,3.5021,3.4829,2.9128,53.1978,0.0,0.0,0.0,9.02638
22734.0,3.4989,3.5018,3.4825,2.9024,53.1981,0.0,0.0,0.0,9.026139
22736.0,3.4984,3.5016,3.4821,2.8937,53.1984,0.0,0.0,0.0,9.026275
22738.0,3.4981,3.501,3.4818,2.9154,53.1992,0.0,0.0,0.0,9.026233
22740.0,3.498,3.5007,3.4816,2.9185,53.1989,0.0,0.0,0.0,9.026096
22742.0,3.4978,3.5005,3.4814,2.9136,53.1984,0.0,0.0,0.0,9.02622
22744.0,3.4974,3.5003,3.4811,2.8957,53.1996,0.0,0.0,0.0,9.026105
22746.0,3.4973,3.4999,3.481,2.9154,53.1992,0.0,0.0,0.0,9.026145
22748.0,3.4972,3.4998,3.4809,2.9193,53.1996,0.0,0.0,0.0,9.025864
22750.0,3.4972,3.4998,3.4809,2.9176,53.199,0.0,0.0,0.0,9.026159
22752.0,3.4973,3.5,3.4811,2.9095,53.1995,0.0,0.0,0.0,9.026082
22754.0,3.4975,3.4999,3.4813,2.8992,53.1993,0.0,0.0,0.0,9.026079
22756.0,3.4977,3.5001,3.4815,2.9176,53.1996,0.0,0.0,0.0,9.02624
22758.0,3.4977,3.5003,3.4814,2.9206,53.1996,0.0,0.0,0.0,9.026054
22760.0,3.4982,3.5007,3.4821,2.9153,53.1992,0.0,0.0,0.0,9.025961
22762.0,3.4984,3.5009,3.4827,2.9039,53.199,0.0,0.0,0.0,9.026507
22764.0,3.4989,3.5015,3.4832,2.92,53.1989,0.0,0.0,0.0,9.026216
22766.0,3.4992,3.5019,3.4833,2.9256,53.1986,0.0,0.0,0.0,9.026556
22768.0,3.4994,3.5023,3.4836,2.9244,53.1998,0.0,0.0,0.0,9.026691
22770.0,3.5001,3.5028,3.4844,2.9077,53.1996,0.0,0.0,0.0,9.024382
22772.0,3.5005,3.5033,3.4848,2.918,53.1999,0.0,0.0,0.0,9.027102
22774.0,3.5007,3.5035,3.4847,2.9241,53.1996,0.0,0.0,0.0,9.027002
22776.0,3.5004,3.5034,3.4842,2.9199,53.2009,0.0,0.0,0.0,9.027131
22778.0,3.4999,3.5031,3.4836,2.9132,53.2011,0.0,0.0,0.0,9.02703
22780.0,3.4999,3.5026,3.4838,2.9027,53.1999,0.0,0.0,0.0,9.026937
22782.0,3.4998,3.5026,3.4837,2.9095,53.2017,0.0,0.0,0.0,9.026991
22784.0,3.4995,3.5024,3.4832,2.9182,53.2015,0.0,0.0,0.0,9.02665
22786.0,3.4989,3.502,3.4825,2.91,53.2014,0.0,0.0,0.0,9.026919
22788.0,3.4984,3.5013,3.482,2.8969,53.2018,0.0,0.0,0.0,9.026829
22790.0,3.498,3.5009,3.4818,2.9021,53.2011,0.0,0.0,0.0,9.026882
22792.0,3.4978,3.5006,3.4814,2.9148,53.2015,0.0,0.0,0.0,9.026534
22794.0,3.4976,3.5003,3.4812,2.915,53.2015,0.0,0.0,0.0,9.026804
22796.0,3.4974,3.5003,3.4811,2.9092,53.2012,0.0,0.0,0.0,9.02673
22798.0,3.4974,3.4999,3.4811,2.8981,53.2005,0.0,0.0,0.0,9.026631
22800.0,3.4971,3.4999,3.4808,2.913,53.2011,0.0,0.0,0.0,9.026605
22802.0,3.4971,3.4997,3.4807,2.9144,53.2009,0.0,0.0,0.0,9.026396
22804.0,3.4969,3.4997,3.4806,2.9093,53.2011,0.0,0.0,0.0,9.026497
22806.0,3.4971,3.4999,3.481,2.9006,53.2014,0.0,0.0,0.0,9.026729
22808.0,3.4974,3.4998,3.4813,2.8978,53.2011,0.0,0.0,0.0,9.026885
22810.0,3.4974,3.5002,3.4814,2.9168,53.2011,0.0,0.0,0.0,9.026866
22812.0,3.4977,3.5005,3.4817,2.9121,53.2005,0.0,0.0,0.0,9.026803
22814.0,3.4976,3.5006,3.4815,2.8997,53.2009,0.0,0.0,0.0,9.026819
22816.0,3.4974,3.5003,3.4815,2.8948,53.2011,0.0,0.0,0.0,9.027016
22818.0,3.4976,3.5003,3.4815,2.9158,53.2015,0.0,0.0,0.0,9.027019
22820.0,3.4975,3.5004,3.4814,2.9173,53.2012,0.0,0.0,0.0,9.027028
22822.0,3.4977,3.5005,3.4816,2.9139,53.2017,0.0,0.0,0.0,9.027006
22824.0,3.4981,3.5007,3.4822,2.8995,53.2015,0.0,0.0,0.0,9.026974
22826.0,3.4984,3.501,3.4825,2.9204,53.2017,0.0,0.0,0.0,9.026939
22828.0,3.4987,3.5013,3.4825,2.9204,53.2018,0.0,0.0,0.0,9.026457
22830.0,3.4985,3.5013,3.4822,2.9142,53.2023,0.0,0.0,0.0,9.026981
22832.0,3.4982,3.501,3.4819,2.9044,53.2023,0.0,0.0,0.0,9.026604
22834.0,3.4979,3.5007,3.4817,2.8974,53.2021,0.0,0.0,0.0,9.026645
22836.0,3.498,3.5006,3.4818,2.9175,53.2014,0.0,0.0,0.0,9.026626
22838.0,3.4979,3.5006,3.4816,2.9173,53.2023,0.0,0.0,0.0,9.026743
22840.0,3.4979,3.5006,3.4815,2.908,53.2018,0.0,0.0,0.0,9.026715
22842.0,3.4977,3.5004,3.4813,2.8963,53.2014,0.0,0.0,0.0,9.026518
22844.0,3.4974,3.5001,3.4811,2.9141,53.202,0.0,0.0,0.0,9.025971
22846.0,3.4972,3.4999,3.4808,2.9201,53.2017,0.0,0.0,0.0,9.026547
22848.0,3.4975,3.5001,3.4812,2.9201,53.2015,0.0,0.0,0.0,9.026749
22850.0,3.4979,3.5004,3.4818,2.9017,53.2012,0.0,0.0,0.0,9.02665
22852.0,3.4981,3.5005,3.4821,2.9165,53.202,0.0,0.0,0.0,9.026788
22854.0,3.4982,3.5007,3.4819,2.9225,53.2021,0.0,0.0,0.0,9.026451
22856.0,3.4984,3.501,3.4821,2.9211,53.2023,0.0,0.0,0.0,9.026569
22858.0,3.4985,3.5011,3.4823,2.9146,53.2024,0.0,0.0,0.0,9.026951
22860.0,3.4983,3.501,3.4825,2.9018,53.2027,0.0,0.0,0.0,9.026753
22862.0,3.4984,3.5011,3.4824,2.913,53.2021,0.0,0.0,0.0,9.026797
22864.0,3.4981,3.5012,3.482,2.9202,53.2027,0.0,0.0,0.0,9.026888
22866.0,3.4982,3.501,3.4821,2.9126,53.2029,0.0,0.0,0.0,9.026721
22868.0,3.498,3.5011,3.4819,2.899,53.2026,0.0,0.0,0.0,9.027378
22870.0,3.4979,3.5008,3.4818,2.9071,53.2035,0.0,0.0,0.0,9.027452
22872.0,3.4977,3.5006,3.4814,2.9183,53.2036,0.0,0.0,0.0,9.027218
22874.0,3.4975,3.5004,3.4813,2.9172,53.2035,0.0,0.0,0.0,9.027466
22876.0,3.4975,3.5001,3.4813,2.9002,53.203,0.0,0.0,0.0,9.027203
22878.0,3.4976,3.5,3.4815,2.9047,53.2032,0.0,0.0,0.0,9.027413
22880.0,3.4977,3.5003,3.4815,2.9176,53.2036,0.0,0.0,0.0,9.027505
22882.0,3.4977,3.5003,3.4815,2.9177,53.2036,0.0,0.0,0.0,9.027352
22884.0,3.4978,3.5005,3.4816,2.9123,53.2036,0.0,0.0,0.0,9.027374
22886.0,3.498,3.5006,3.4819,2.9012,53.2036,0.0,0.0,0.0,9.027311
22888.0,3.4982,3.5008,3.4822,2.9005,53.2037,0.0,0.0,0.0,9.027417
22890.0,3.498,3.5008,3.4817,2.9141,53.2039,0.0,0.0,0.0,9.027444
22892.0,3.4978,3.5008,3.4816,2.9097,53.2045,0.0,0.0,0.0,9.028019
22894.0,3.4978,3.5007,3.4816,2.8983,53.2045,0.0,0.0,0.0,9.027216
22896.0,3.4978,3.5006,3.4816,2.8952,53.2043,0.0,0.0,0.0,9.027541
22898.0,3.4976,3.5003,3.4813,2.9139,53.2042,0.0,0.0,0.0,9.027331
22900.0,3.4976,3.5002,3.4814,2.9155,53.2037,0.0,0.0,0.0,9.027386
22902.0,3.4976,3.5003,3.4814,2.8992,53.2039,0.0,0.0,0.0,9.027215
22904.0,3.4973,3.5001,3.481,2.8929,53.2039,0.0,0.0,0.0,9.026824
22906.0,3.4971,3.4999,3.4807,2.9115,53.2042,0.0,0.0,0.0,9.027436
22908.0,3.4962,3.4992,3.4799,2.9116,53.2037,0.0,0.0,0.0,9.027133
22910.0,3.4957,3.4989,3.4795,2.9085,53.2033,0.0,0.0,0.0,9.027434
22912.0,3.4954,3.4985,3.4792,2.8989,53.2037,0.0,0.0,0.0,9.027194
22914.0,3.4953,3.4981,3.4793,2.8936,53.2026,0.0,0.0,0.0,9.027285
22916.0,3.4953,3.4981,3.4791,2.9161,53.2037,0.0,0.0,0.0,9.02718
22918.0,3.4955,3.4982,3.4793,2.9136,53.2032,0.0,0.0,0.0,9.027224
22920.0,3.4958,3.4985,3.4796,2.9052,53.2035,0.0,0.0,0.0,9.027198
22922.0,3.4958,3.4985,3.4798,2.897,53.2027,0.0,0.0,0.0,9.027187
22924.0,3.4961,3.4984,3.48,2.9168,53.2024,0.0,0.0,0.0,9.027146
22926.0,3.4963,3.4988,3.48,2.9203,53.203,0.0,0.0,0.0,9.027051
22928.0,3.4963,3.499,3.4801,2.9175,53.2029,0.0,0.0,0.0,9.027372
22930.0,3.4965,3.4989,3.4804,2.8997,53.2021,0.0,0.0,0.0,9.027287
22932.0,3.4968,3.4993,3.4808,2.9186,53.2026,0.0,0.0,0.0,9.027461
22934.0,3.4973,3.4998,3.4811,2.9224,53.2027,0.0,0.0,0.0,9.026986
22936.0,3.4972,3.4999,3.4808,2.918,53.2027,0.0,0.0,0.0,9.027162
22938.0,3.4972,3.4998,3.481,2.911,53.2029,0.0,0.0,0.0,9.027116
22940.0,3.4974,3.4998,3.4813,2.9017,53.2037,0.0,0.0,0.0,9.027034
22942.0,3.4976,3.5,3.4815,2.9169,53.2032,0.0,0.0,0.0,9.027164
22944.0,3.4978,3.5004,3.4816,2.9211,53.203,0.0,0.0,0.0,9.027337
22946.0,3.4982,3.5006,3.482,2.9157,53.2032,0.0,0.0,0.0,9.0272
22948.0,3.4987,3.5011,3.4827,2.9044,53.2033,0.0,0.0,0.0,9.027064
22950.0,3.4991,3.5013,3.4831,2.9179,53.2035,0.0,0.0,0.0,9.027239
22952.0,3.4995,3.5019,3.4833,2.9252,53.2036,0.0,0.0,0.0,9.026965
22954.0,3.4997,3.5023,3.4835,2.924,53.2043,0.0,0.0,0.0,9.027466
22956.0,3.4996,3.5022,3.4836,2.9167,53.2046,0.0,0.0,0.0,9.02733
22958.0,3.4996,3.5023,3.4838,2.9126,53.2049,0.0,0.0,0.0,9.027472
22960.0,3.4997,3.5025,3.4838,2.9217,53.2055,0.0,0.0,0.0,9.027421
22962.0,3.4994,3.5026,3.4832,2.9183,53.206,0.0,0.0,0.0,9.027612
22964.0,3.4992,3.5023,3.4831,2.9129,53.2061,0.0,0.0,0.0,9.026928
22966.0,3.4993,3.5022,3.4834,2.9023,53.2066,0.0,0.0,0.0,9.027327
22968.0,3.4994,3.5022,3.4835,2.9072,53.2066,0.0,0.0,0.0,9.027468
22970.0,3.4993,3.502,3.4832,2.919,53.2055,0.0,0.0,0.0,9.027225
22972.0,3.4991,3.5018,3.483,2.9126,53.2066,0.0,0.0,0.0,9.027393
22974.0,3.4993,3.5021,3.4833,2.9026,53.2066,0.0,0.0,0.0,9.027259
22976.0,3.4996,3.5022,3.4836,2.9034,53.2071,0.0,0.0,0.0,9.027502
22978.0,3.4997,3.5022,3.4835,2.9171,53.2079,0.0,0.0,0.0,9.027377
22980.0,3.4994,3.5021,3.4832,2.917,53.2076,0.0,0.0,0.0,9.027255
22982.0,3.4994,3.5021,3.4832,2.9121,53.2082,0.0,0.0,0.0,9.027579
22984.0,3.4996,3.5021,3.4836,2.9033,53.2082,0.0,0.0,0.0,9.027301
22986.0,3.4998,3.5023,3.4838,2.9192,53.2082,0.0,0.0,0.0,9.027381
22988.0,3.5,3.5024,3.4839,2.9199,53.2077,0.0,0.0,0.0,9.027106
22990.0,3.5002,3.5027,3.484,2.9156,53.2086,0.0,0.0,0.0,9.027293
22992.0,3.5004,3.503,3.4843,2.9035,53.2086,0.0,0.0,0.0,9.027356
22994.0,3.5004,3.503,3.4843,2.8976,53.2088,0.0,0.0,0.0,9.027435
22996.0,3.5002,3.5029,3.484,2.9184,53.2085,0.0,0.0,0.0,9.027397
22998.0,3.5004,3.5031,3.4842,2.9176,53.2094,0.0,0.0,0.0,9.027369
23000.0,3.5007,3.5032,3.4848,2.9085,53.2091,0.0,0.0,0.0,9.027291
23002.0,3.501,3.5035,3.4849,2.9011,53.2098,0.0,0.0,0.0,9.026944
23004.0,3.5008,3.5037,3.485,2.9216,53.2094,0.0,0.0,0.0,9.027448
23006.0,3.5009,3.5039,3.4849,2.9239,53.2098,0.0,0.0,0.0,9.027397
23008.0,3.5013,3.5039,3.4854,2.9227,53.2101,0.0,0.0,0.0,9.02741
23010.0,3.5018,3.5044,3.4862,2.9154,53.2089,0.0,0.0,0.0,9.027417
23012.0,3.5022,3.5048,3.4865,2.9257,53.2089,0.0,0.0,0.0,9.02752
23014.0,3.5024,3.5052,3.4865,2.9268,53.2098,0.0,0.0,0.0,9.027301
23016.0,3.5026,3.5054,3.4865,2.9235,53.21,0.0,0.0,0.0,9.02745
23018.0,3.5025,3.5055,3.4865,2.9136,53.2097,0.0,0.0,0.0,9.027533
23020.0,3.5024,3.5054,3.4864,2.9031,53.2097,0.0,0.0,0.0,9.027504
23022.0,3.5024,3.5051,3.4863,2.9223,53.2105,0.0,0.0,0.0,9.027564
23024.0,3.5024,3.5051,3.4863,2.9275,53.2097,0.0,0.0,0.0,9.027349
23026.0,3.5026,3.5054,3.4866,2.9163,53.2101,0.0,0.0,0.0,9.027617
23028.0,3.5026,3.5055,3.4865,2.9032,53.21,0.0,0.0,0.0,9.027441
23030.0,3.5024,3.5051,3.4863,2.9197,53.2098,0.0,0.0,0.0,9.027494
23032.0,3.5024,3.5051,3.4862,2.9253,53.2101,0.0,0.0,0.0,9.027096
23034.0,3.5024,3.5051,3.4863,2.9254,53.21,0.0,0.0,0.0,9.027445
23036.0,3.5026,3.5052,3.4866,2.9185,53.2098,0.0,0.0,0.0,9.0275
23038.0,3.5028,3.5053,3.4868,2.9067,53.2102,0.0,0.0,0.0,9.027452
23040.0,3.5028,3.5056,3.4867,2.927,53.2104,0.0,0.0,0.0,9.027135
23042.0,3.5028,3.5055,3.4866,2.9249,53.2097,0.0,0.0,0.0,9.027291
23044.0,3.5026,3.5055,3.4863,2.9171,53.2104,0.0,0.0,0.0,9.027353
23046.0,3.5023,3.5051,3.4862,2.9041,53.21,0.0,0.0,0.0,9.02719
23048.0,3.5022,3.505,3.486,2.9135,53.2102,0.0,0.0,0.0,9.027467
23050.0,3.5019,3.5048,3.4856,2.9209,53.2102,0.0,0.0,0.0,9.026778
23052.0,3.501,3.5044,3.4847,2.9182,53.2098,0.0,0.0,0.0,9.027342
23054.0,3.5004,3.5037,3.4843,2.901,53.2092,0.0,0.0,0.0,9.027212
23056.0,3.5002,3.5031,3.4842,2.9075,53.2088,0.0,0.0,0.0,9.027429
23058.0,3.5001,3.503,3.4841,2.9201,53.2079,0.0,0.0,0.0,9.027531
23060.0,3.4998,3.5029,3.4836,2.9175,53.2077,0.0,0.0,0.0,9.027287
23062.0,3.4996,3.5029,3.4835,2.9121,53.2076,0.0,0.0,0.0,9.027386
23064.0,3.4994,3.5027,3.4834,2.9,53.2073,0.0,0.0,0.0,9.027099
23066.0,3.4993,3.5023,3.4834,2.9017,53.2073,0.0,0.0,0.0,9.027314
23068.0,3.499,3.5021,3.4828,2.9157,53.2071,0.0,0.0,0.0,9.027067
23070.0,3.4989,3.5019,3.4827,2.9107,53.2076,0.0,0.0,0.0,9.027173
23072.0,3.4988,3.5018,3.4826,2.8995,53.2066,0.0,0.0,0.0,9.027253
23074.0,3.4987,3.5014,3.4826,2.8977,53.2068,0.0,0.0,0.0,9.027157
23076.0,3.4985,3.5013,3.4823,2.9149,53.2068,0.0,0.0,0.0,9.027113
23078.0,3.4984,3.5012,3.4821,2.9156,53.2064,0.0,0.0,0.0,9.027189
23080.0,3.4982,3.501,3.4821,2.9006,53.2061,0.0,0.0,0.0,9.027152
23082.0,3.4984,3.5011,3.4824,2.8978,53.2055,0.0,0.0,0.0,9.027166
23084.0,3.4985,3.5011,3.4824,2.917,53.2057,0.0,0.0,0.0,9.027267
23086.0,3.4987,3.5013,3.4824,2.9189,53.2054,0.0,0.0,0.0,9.027042
23088.0,3.4988,3.5015,3.4827,2.9143,53.2057,0.0,0.0,0.0,9.027061
23090.0,3.4991,3.5018,3.4831,2.9058,53.2054,0.0,0.0,0.0,9.026867
23092.0,3.4993,3.502,3.4832,2.8986,53.2058,0.0,0.0,0.0,9.027124
23094.0,3.499,3.5018,3.4827,2.9165,53.206,0.0,0.0,0.0,9.026714
23096.0,3.4987,3.5016,3.4823,2.9125,53.2061,0.0,0.0,0.0,9.027158
23098.0,3.4982,3.5012,3.4819,2.9023,53.2061,0.0,0.0,0.0,9.027091
23100.0,3.4977,3.5006,3.4816,2.8943,53.2052,0.0,0.0,0.0,9.027144
23102.0,3.4974,3.5004,3.4812,2.9136,53.2057,0.0,0.0,0.0,9.026965
23104.0,3.4969,3.5001,3.4805,2.9146,53.2045,0.0,0.0,0.0,9.02703
23106.0,3.4964,3.4996,3.4801,2.9119,53.2045,0.0,0.0,0.0,9.026958
23108.0,3.496,3.4992,3.4798,2.8936,53.2042,0.0,0.0,0.0,9.026964
23110.0,3.4957,3.4987,3.4795,2.9131,53.204,0.0,0.0,0.0,9.026952
23112.0,3.4955,3.4983,3.4792,2.9168,53.2033,0.0,0.0,0.0,9.02663
23114.0,3.4955,3.4982,3.4792,2.9149,53.2026,0.0,0.0,0.0,9.026914
23116.0,3.4956,3.4985,3.4795,2.9079,53.2027,0.0,0.0,0.0,9.026865
23118.0,3.4958,3.4984,3.4795,2.8965,53.2021,0.0,0.0,0.0,9.026902
23120.0,3.4957,3.4984,3.4794,2.918,53.2018,0.0,0.0,0.0,9.027038
23122.0,3.4957,3.4983,3.4792,2.9163,53.2021,0.0,0.0,0.0,9.026841
23124.0,3.4957,3.4983,3.4794,2.9098,53.2011,0.0,0.0,0.0,9.026785
23126.0,3.4958,3.4983,3.4797,2.8991,53.1995,0.0,0.0,0.0,9.02677
23128.0,3.496,3.4984,3.4799,2.914,53.1996,0.0,0.0,0.0,9.026961
23130.0,3.4961,3.4986,3.4799,2.9217,53.1998,0.0,0.0,0.0,9.026555
